model,adj_r2,significant_vars,formula
weather_to_Severity_WindChill(F)_Temperature(F)_Precipitation(in),0.004540555479701669,3,"Severity ~ (Q(""WindChill(F)"") + Q(""Temperature(F)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_Temperature(F)_weather_good,0.006626260703696651,5,"Severity ~ (Q(""WindChill(F)"") + Q(""Temperature(F)"") + weather_good)**2"
weather_to_Severity_WindChill(F)_Temperature(F)_weather_bad,0.006297115670520936,5,"Severity ~ (Q(""WindChill(F)"") + Q(""Temperature(F)"") + weather_bad)**2"
weather_to_Severity_WindChill(F)_Temperature(F)_weather_neutral,0.005755378265796418,5,"Severity ~ (Q(""WindChill(F)"") + Q(""Temperature(F)"") + weather_neutral)**2"
weather_to_Severity_WindChill(F)_Temperature(F)_weather_unknown,0.005989271035907406,6,"Severity ~ (Q(""WindChill(F)"") + Q(""Temperature(F)"") + weather_unknown)**2"
weather_to_Severity_WindChill(F)_Humidity(%)_Temperature(F),0.010725884674200659,6,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_Humidity(%)_Pressure(in),0.014377857239101677,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_WindChill(F)_Humidity(%)_WindSpeed(mph),0.010293765361757856,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_WindChill(F)_Humidity(%)_Precipitation(in),0.01506788838213391,3,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_Humidity(%)_weather_good,0.009725641485951675,4,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + weather_good)**2"
weather_to_Severity_WindChill(F)_Humidity(%)_weather_bad,0.009815486174896026,5,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + weather_bad)**2"
weather_to_Severity_WindChill(F)_Humidity(%)_weather_neutral,0.009640376597206846,4,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + weather_neutral)**2"
weather_to_Severity_WindChill(F)_Humidity(%)_weather_unknown,0.010028802047721719,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Humidity(%)"") + weather_unknown)**2"
weather_to_Severity_WindChill(F)_Pressure(in)_Temperature(F),0.011402686080531743,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_Pressure(in)_Humidity(%),0.014377857239101677,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_WindChill(F)_Pressure(in)_WindSpeed(mph),0.008081032982231284,5,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_WindChill(F)_Pressure(in)_Precipitation(in),0.01133473075046909,6,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_Pressure(in)_weather_good,0.009468412923219649,4,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + weather_good)**2"
weather_to_Severity_WindChill(F)_Pressure(in)_weather_bad,0.008959143041820328,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + weather_bad)**2"
weather_to_Severity_WindChill(F)_Pressure(in)_weather_neutral,0.007763081411323425,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + weather_neutral)**2"
weather_to_Severity_WindChill(F)_Pressure(in)_weather_unknown,0.00793261694022096,7,"Severity ~ (Q(""WindChill(F)"") + Q(""Pressure(in)"") + weather_unknown)**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_Temperature(F),0.006905240546139502,6,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_Humidity(%),0.010293765361757967,7,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_Pressure(in),0.008081032982231284,5,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_Precipitation(in),0.0008951771110808915,4,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_weather_good,0.004431064903702486,5,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + weather_good)**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_weather_bad,0.0034765550022705094,4,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + weather_bad)**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_weather_neutral,0.002226186331533264,5,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + weather_neutral)**2"
weather_to_Severity_WindChill(F)_WindSpeed(mph)_weather_unknown,0.0023987938596186087,6,"Severity ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)"") + weather_unknown)**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_Temperature(F),0.004540555479701336,3,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_Humidity(%),0.015067888382133798,3,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_Pressure(in),0.01133473075046898,6,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_WindSpeed(mph),0.0008951771110807805,4,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_weather_good,0.008717898499766452,4,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + weather_good)**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_weather_bad,0.008978581325395862,4,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + weather_bad)**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_weather_neutral,0.0003655321258885236,3,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + weather_neutral)**2"
weather_to_Severity_WindChill(F)_Precipitation(in)_weather_unknown,0.0005476292540702588,4,"Severity ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)"") + weather_unknown)**2"
weather_to_Severity_WindChill(F)_weather_good_Temperature(F),0.006626260703696651,5,"Severity ~ (Q(""WindChill(F)"") + weather_good + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_weather_good_Humidity(%),0.009725641485951675,4,"Severity ~ (Q(""WindChill(F)"") + weather_good + Q(""Humidity(%)""))**2"
weather_to_Severity_WindChill(F)_weather_good_Pressure(in),0.009468412923219649,4,"Severity ~ (Q(""WindChill(F)"") + weather_good + Q(""Pressure(in)""))**2"
weather_to_Severity_WindChill(F)_weather_good_WindSpeed(mph),0.004431064903702486,5,"Severity ~ (Q(""WindChill(F)"") + weather_good + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_WindChill(F)_weather_good_Precipitation(in),0.008717898499766452,4,"Severity ~ (Q(""WindChill(F)"") + weather_good + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_weather_good_weather_bad,0.004176563219895901,5,"Severity ~ (Q(""WindChill(F)"") + weather_good + weather_bad)**2"
weather_to_Severity_WindChill(F)_weather_good_weather_neutral,0.004168289197561181,5,"Severity ~ (Q(""WindChill(F)"") + weather_good + weather_neutral)**2"
weather_to_Severity_WindChill(F)_weather_good_weather_unknown,0.004154287107888233,7,"Severity ~ (Q(""WindChill(F)"") + weather_good + weather_unknown)**2"
weather_to_Severity_WindChill(F)_weather_bad_Temperature(F),0.006297115670520936,5,"Severity ~ (Q(""WindChill(F)"") + weather_bad + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_weather_bad_Humidity(%),0.009815486174896026,5,"Severity ~ (Q(""WindChill(F)"") + weather_bad + Q(""Humidity(%)""))**2"
weather_to_Severity_WindChill(F)_weather_bad_Pressure(in),0.008959143041820328,7,"Severity ~ (Q(""WindChill(F)"") + weather_bad + Q(""Pressure(in)""))**2"
weather_to_Severity_WindChill(F)_weather_bad_WindSpeed(mph),0.0034765550022705094,4,"Severity ~ (Q(""WindChill(F)"") + weather_bad + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_WindChill(F)_weather_bad_Precipitation(in),0.008978581325395862,4,"Severity ~ (Q(""WindChill(F)"") + weather_bad + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_weather_bad_weather_good,0.004176563219896123,5,"Severity ~ (Q(""WindChill(F)"") + weather_bad + weather_good)**2"
weather_to_Severity_WindChill(F)_weather_bad_weather_neutral,0.003920104439308347,6,"Severity ~ (Q(""WindChill(F)"") + weather_bad + weather_neutral)**2"
weather_to_Severity_WindChill(F)_weather_bad_weather_unknown,0.00344751227190232,7,"Severity ~ (Q(""WindChill(F)"") + weather_bad + weather_unknown)**2"
weather_to_Severity_WindChill(F)_weather_neutral_Temperature(F),0.005755378265796418,5,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_weather_neutral_Humidity(%),0.009640376597206846,4,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + Q(""Humidity(%)""))**2"
weather_to_Severity_WindChill(F)_weather_neutral_Pressure(in),0.007763081411323425,7,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + Q(""Pressure(in)""))**2"
weather_to_Severity_WindChill(F)_weather_neutral_WindSpeed(mph),0.002226186331533264,5,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_WindChill(F)_weather_neutral_Precipitation(in),0.0003655321258885236,3,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_weather_neutral_weather_good,0.00416828919756107,6,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + weather_good)**2"
weather_to_Severity_WindChill(F)_weather_neutral_weather_bad,0.003920104439307903,6,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + weather_bad)**2"
weather_to_Severity_WindChill(F)_weather_neutral_weather_unknown,0.002126606509706752,7,"Severity ~ (Q(""WindChill(F)"") + weather_neutral + weather_unknown)**2"
weather_to_Severity_WindChill(F)_weather_unknown_Temperature(F),0.005989271035907406,6,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + Q(""Temperature(F)""))**2"
weather_to_Severity_WindChill(F)_weather_unknown_Humidity(%),0.010028802047721719,7,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + Q(""Humidity(%)""))**2"
weather_to_Severity_WindChill(F)_weather_unknown_Pressure(in),0.00793261694022096,7,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + Q(""Pressure(in)""))**2"
weather_to_Severity_WindChill(F)_weather_unknown_WindSpeed(mph),0.0023987938596186087,6,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_WindChill(F)_weather_unknown_Precipitation(in),0.0005476292540702588,4,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + Q(""Precipitation(in)""))**2"
weather_to_Severity_WindChill(F)_weather_unknown_weather_good,0.004154287107889121,7,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + weather_good)**2"
weather_to_Severity_WindChill(F)_weather_unknown_weather_bad,0.003447512271902764,7,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + weather_bad)**2"
weather_to_Severity_WindChill(F)_weather_unknown_weather_neutral,0.002126606509706752,6,"Severity ~ (Q(""WindChill(F)"") + weather_unknown + weather_neutral)**2"
weather_to_Severity_Humidity(%)_Temperature(F)_WindChill(F),0.010725884674200437,6,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_Humidity(%)_Temperature(F)_Pressure(in),0.005828487722775222,7,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_Humidity(%)_Temperature(F)_WindSpeed(mph),0.0055447921170626024,7,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_Humidity(%)_Temperature(F)_Precipitation(in),0.015216065498823816,4,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_Humidity(%)_Temperature(F)_weather_good,0.005911190056506643,6,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + weather_good)**2"
weather_to_Severity_Humidity(%)_Temperature(F)_weather_bad,0.005795402213523149,5,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + weather_bad)**2"
weather_to_Severity_Humidity(%)_Temperature(F)_weather_neutral,0.005533796803615987,4,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + weather_neutral)**2"
weather_to_Severity_Humidity(%)_Temperature(F)_weather_unknown,0.005910810965663149,7,"Severity ~ (Q(""Humidity(%)"") + Q(""Temperature(F)"") + weather_unknown)**2"
weather_to_Severity_Humidity(%)_WindChill(F)_Temperature(F),0.010725884674200659,6,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_Humidity(%)_WindChill(F)_Pressure(in),0.014377857239101899,7,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_Humidity(%)_WindChill(F)_WindSpeed(mph),0.010293765361757745,7,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_Humidity(%)_WindChill(F)_Precipitation(in),0.01506788838213391,3,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_Humidity(%)_WindChill(F)_weather_good,0.009725641485951675,4,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + weather_good)**2"
weather_to_Severity_Humidity(%)_WindChill(F)_weather_bad,0.009815486174896249,5,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + weather_bad)**2"
weather_to_Severity_Humidity(%)_WindChill(F)_weather_neutral,0.009640376597206846,4,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + weather_neutral)**2"
weather_to_Severity_Humidity(%)_WindChill(F)_weather_unknown,0.010028802047721497,7,"Severity ~ (Q(""Humidity(%)"") + Q(""WindChill(F)"") + weather_unknown)**2"
weather_to_Severity_Humidity(%)_Pressure(in)_Temperature(F),0.005828487722775,7,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_Humidity(%)_Pressure(in)_WindChill(F),0.014377857239101788,7,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_Humidity(%)_Pressure(in)_WindSpeed(mph),0.0010782541785081534,2,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_Humidity(%)_Pressure(in)_Precipitation(in),0.012456746487215287,6,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_Humidity(%)_Pressure(in)_weather_good,0.0017923927465298695,5,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + weather_good)**2"
weather_to_Severity_Humidity(%)_Pressure(in)_weather_bad,0.0016426677821193003,4,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + weather_bad)**2"
weather_to_Severity_Humidity(%)_Pressure(in)_weather_neutral,0.001801476590060802,6,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + weather_neutral)**2"
weather_to_Severity_Humidity(%)_Pressure(in)_weather_unknown,0.001778781365135873,6,"Severity ~ (Q(""Humidity(%)"") + Q(""Pressure(in)"") + weather_unknown)**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_Temperature(F),0.005544792117062491,7,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_WindChill(F),0.010293765361757634,7,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_Pressure(in),0.0010782541785081534,2,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_Precipitation(in),0.0030930158619957293,4,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_weather_good,0.001053070670996692,7,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + weather_good)**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_weather_bad,0.0008295629092720525,5,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + weather_bad)**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_weather_neutral,0.0009805538261723479,4,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + weather_neutral)**2"
weather_to_Severity_Humidity(%)_WindSpeed(mph)_weather_unknown,0.0009294440570792872,4,"Severity ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)"") + weather_unknown)**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_Temperature(F),0.015216065498823705,4,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_WindChill(F),0.015067888382133798,3,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_Pressure(in),0.012456746487215176,6,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_WindSpeed(mph),0.0030930158619957293,4,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_weather_good,0.0055437174992610805,4,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + weather_good)**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_weather_bad,0.006372205641586692,3,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + weather_bad)**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_weather_neutral,0.004061156621063877,5,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + weather_neutral)**2"
weather_to_Severity_Humidity(%)_Precipitation(in)_weather_unknown,0.0033165699271767712,2,"Severity ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)"") + weather_unknown)**2"
weather_to_Severity_Humidity(%)_weather_good_Temperature(F),0.005911190056506643,6,"Severity ~ (Q(""Humidity(%)"") + weather_good + Q(""Temperature(F)""))**2"
weather_to_Severity_Humidity(%)_weather_good_WindChill(F),0.009725641485951675,4,"Severity ~ (Q(""Humidity(%)"") + weather_good + Q(""WindChill(F)""))**2"
weather_to_Severity_Humidity(%)_weather_good_Pressure(in),0.0017923927465298695,5,"Severity ~ (Q(""Humidity(%)"") + weather_good + Q(""Pressure(in)""))**2"
weather_to_Severity_Humidity(%)_weather_good_WindSpeed(mph),0.001053070670996692,7,"Severity ~ (Q(""Humidity(%)"") + weather_good + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_Humidity(%)_weather_good_Precipitation(in),0.0055437174992610805,4,"Severity ~ (Q(""Humidity(%)"") + weather_good + Q(""Precipitation(in)""))**2"
weather_to_Severity_Humidity(%)_weather_good_weather_bad,0.0015973912346983754,4,"Severity ~ (Q(""Humidity(%)"") + weather_good + weather_bad)**2"
weather_to_Severity_Humidity(%)_weather_good_weather_neutral,0.0017197614089033975,6,"Severity ~ (Q(""Humidity(%)"") + weather_good + weather_neutral)**2"
weather_to_Severity_Humidity(%)_weather_good_weather_unknown,0.0019941529346407805,7,"Severity ~ (Q(""Humidity(%)"") + weather_good + weather_unknown)**2"
weather_to_Severity_Humidity(%)_weather_bad_Temperature(F),0.005795402213523149,5,"Severity ~ (Q(""Humidity(%)"") + weather_bad + Q(""Temperature(F)""))**2"
weather_to_Severity_Humidity(%)_weather_bad_WindChill(F),0.009815486174896249,5,"Severity ~ (Q(""Humidity(%)"") + weather_bad + Q(""WindChill(F)""))**2"
weather_to_Severity_Humidity(%)_weather_bad_Pressure(in),0.0016426677821193003,4,"Severity ~ (Q(""Humidity(%)"") + weather_bad + Q(""Pressure(in)""))**2"
weather_to_Severity_Humidity(%)_weather_bad_WindSpeed(mph),0.0008295629092720525,5,"Severity ~ (Q(""Humidity(%)"") + weather_bad + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_Humidity(%)_weather_bad_Precipitation(in),0.006372205641586692,3,"Severity ~ (Q(""Humidity(%)"") + weather_bad + Q(""Precipitation(in)""))**2"
